Episode,Average Reward,Average Lifespan,True Location Count,False Location Count,Explore Actions,Target Actions
3133,2.87200000000059,2500.5625,47,23,1,70
3134,17.377250000001407,3901.157894736842,57,30,0,87
3135,-21.143749999998906,2630.0,36,19,4,55
3136,38.00325000000262,5041.526315789473,85,17,0,102
3137,5.728000000001288,2633.4375,57,17,1,74
3138,-19.477999999999437,2013.7894736842106,24,26,4,50
3139,-2.20424999999945,3404.842105263158,37,31,4,68
3140,7.96250000000189,4157.65,63,27,3,90
3141,23.55975000000152,2887.375,69,23,1,92
3142,36.827500000002615,3219.8823529411766,79,16,3,95
3143,-14.144999999999943,1955.4444444444443,32,28,6,60
3144,-20.326999999999536,2624.3529411764707,29,25,2,54
3145,-4.2577499999995245,2548.15,29,29,1,58
3146,1.9260000000011803,3749.7,50,24,2,74
3147,15.045250000001095,3021.375,62,32,8,94
3148,18.574750000000954,2780.176470588235,47,23,2,70
3149,8.22925000000157,4343.3,61,29,0,90
3150,-26.945249999998918,2018.7894736842106,25,22,5,47
3151,-16.782499999999224,3196.7894736842104,38,39,3,77
3152,-15.802999999999079,2564.0,28,26,1,54
3153,-0.16749999999831813,3901.45,52,28,2,80
3154,-11.451999999999495,2770.25,34,25,0,59
3155,-18.06274999999917,2857.6111111111113,32,34,4,66
3156,18.903250000002096,3559.823529411765,74,19,0,93
3157,4.144750000001384,3988.55,51,30,2,81
3158,20.368250000001627,2481.9444444444443,53,22,3,75
3159,-1.8817499999991543,3159.15,39,22,1,61
3160,-28.041250000000208,1429.0,4,32,10,36
3161,9.623000000001944,4204.4,69,13,2,82
3162,-24.58549999999985,1830.2777777777778,17,33,2,50
3163,-9.80924999999927,2648.3333333333335,35,24,2,59
3164,14.785250000001142,4649.05,68,29,1,97
3165,-12.39674999999881,2751.235294117647,43,31,3,74
3166,-4.878749999997547,1883.8235294117646,44,29,8,73
3167,14.041750000001226,3754.45,47,34,0,81
3168,15.813500000001355,3704.7894736842104,62,29,3,91
3169,-13.232999999999333,3835.4,44,26,1,70
3170,-10.145249999999205,2893.4375,36,31,2,67
3171,-6.506249999998966,2030.2941176470588,43,20,8,63
3172,18.739250000001405,4383.9,68,17,1,85
3173,-8.853499999999125,3760.05,46,31,0,77
3174,-26.027749999999696,2008.45,18,27,0,45
3175,6.723500000001183,4048.2,51,30,4,81
3176,5.622000000000708,2719.133333333333,42,33,4,75
3177,11.073000000000945,2511.222222222222,41,22,7,63
3178,12.524500000000549,3055.222222222222,53,31,5,84
3179,1.019500000001877,3440.8947368421054,56,28,3,84
3180,-2.7239999999987448,3143.375,67,19,0,86
3181,-26.426749999999817,2040.1,17,25,0,42
3182,22.808250000000562,4198.578947368421,74,28,2,102
3183,23.957750000001607,4256.263157894737,79,26,2,105
3184,-14.698749999998972,2058.9375,30,32,8,62
3185,-10.666249999999604,4567.2,56,27,3,83
3186,-14.734249999999667,2209.4166666666665,23,23,3,46
3187,13.5060000000009,3767.1,50,28,0,78
3188,2.836000000000283,3301.2105263157896,48,20,4,68
3189,-21.092249999999588,1891.235294117647,26,24,3,50
3190,21.167750000002354,3127.470588235294,64,32,1,96
3191,18.580000000002407,3430.9411764705883,76,24,1,100
3192,12.481000000001051,3421.0555555555557,62,28,2,90
3193,-9.469749999999715,2429.1111111111113,36,28,2,64
3194,-10.443999999999518,2027.0,33,23,4,56
3195,-0.30199999999970545,2782.0588235294117,53,33,8,86
3196,1.3255000000015735,3683.75,54,21,0,75
3197,-21.243999999999595,2126.6111111111113,24,25,2,49
3198,-26.630499999999607,1962.0526315789473,17,31,4,48
3199,-23.6069999999995,2028.25,22,20,3,42
3200,-7.195249999999139,2163.0,41,32,2,73
3201,-1.280749999998964,2905.222222222222,49,29,1,78
3202,-25.581749999999595,2251.25,25,14,7,39
3203,6.649000000001713,3929.8,63,21,1,84
3204,-11.456999999999487,1954.7058823529412,42,22,8,64
3205,18.4540000000015,4283.9,62,24,3,86
3206,9.736000000001217,3635.65,55,28,0,83
3207,27.38000000000133,4044.6666666666665,77,20,10,97
3208,15.109250000001797,3305.823529411765,66,30,3,96
3209,-6.624249999999174,2986.3684210526317,41,30,0,71
3210,12.741000000000595,2722.6666666666665,45,26,0,71
3211,-16.006249999999532,2114.0526315789475,26,23,1,49
3212,-22.449499999999947,1975.0,25,36,2,61
3213,-1.20124999999911,2764.1052631578946,39,25,2,64
3214,16.11525000000085,2848.0,44,23,2,67
3215,16.605750000000995,2472.0,47,23,2,70
3216,-10.227499999998054,1978.5625,46,32,3,78
3217,6.756250000000908,4000.5263157894738,62,33,2,95
3218,-26.468499999999096,2791.8,33,24,3,57
3219,-0.21799999999843145,3965.3333333333335,56,32,4,88
3220,-3.1872499999990884,3083.85,47,21,0,68
3221,15.919000000001109,4719.65,63,21,0,84
3222,21.484250000001758,2454.9375,58,27,1,85
3223,-9.068499999999183,4376.65,39,35,1,74
3224,-24.877499999999245,2440.842105263158,32,22,3,54
3225,-23.525499999999724,1980.4736842105262,22,19,5,41
3226,-29.351500000000016,1429.0,15,30,7,45
3227,9.23350000000129,3933.8,56,20,0,76
3228,5.414000000000992,3315.55,43,30,0,73
3229,-11.01274999999921,2571.85,34,23,0,57
3230,-10.8204999999991,2592.3333333333335,31,25,5,56
3231,3.2645000000009574,4009.2,47,23,3,70
3232,6.010500000000983,3608.4,42,35,4,77
3233,-18.030999999999295,2309.2,25,33,1,58
3234,-20.301749999999224,2722.470588235294,32,20,2,52
3235,-10.078249999999487,2477.6470588235293,55,23,8,78
3236,30.661750000001177,5385.45,67,32,4,99
3237,-31.465750000000156,2168.8888888888887,20,36,10,56
3238,-13.849249999999127,2488.222222222222,30,34,4,64
3239,8.35875000000122,3927.45,50,31,0,81
3240,-29.752749999999946,1429.0,3,29,3,32
3241,-7.177749999999311,1429.0,36,35,8,71
3242,2.549500000001593,2854.2631578947367,63,18,3,81
3243,0.9897500000017544,2735.6875,57,19,1,76
3244,-25.27724999999956,2254.4736842105262,24,23,8,47
3245,-3.7282499999992624,2378.6470588235293,40,26,0,66
3246,-16.13574999999918,2755.25,41,17,2,58
3247,10.131500000000731,3229.0555555555557,54,25,10,79
3248,-0.26274999999876086,3673.5,51,28,1,79
3249,-26.287749999999864,2013.6470588235295,24,33,9,57
3250,-10.783499999999279,3275.9,29,30,4,59
3251,-25.131749999999677,2049.7368421052633,23,28,15,51
3252,11.744250000001271,4399.7,58,34,0,92
3253,-4.107999999999491,2628.7894736842104,28,32,4,60
3254,-6.315249999999379,2736.25,30,24,2,54
3255,21.576000000001642,4513.15,61,24,4,85
3256,0.7482500000006318,3131.6,43,26,0,69
3257,2.3337500000008973,2576.9375,54,18,3,72
3258,10.682000000001972,3703.9473684210525,74,19,6,93
3259,17.123250000001363,3641.315789473684,62,23,5,85
3260,-6.497499999999453,3383.1052631578946,35,30,4,65
3261,-2.2459999999990266,3087.7,41,20,2,61
3262,-0.09924999999828499,3425.8947368421054,64,14,5,78
3263,-10.81049999999929,2799.764705882353,37,28,1,65
3264,-6.368999999999195,3121.6315789473683,43,30,2,73
3265,22.557250000002355,4608.45,69,18,2,87
3266,13.874750000000898,4073.6,51,19,5,70
3267,-18.911749999999056,3149.8823529411766,42,25,5,67
3268,-5.855749999999651,2455.8125,35,37,3,72
3269,-16.581999999999823,2543.722222222222,33,30,2,63
3270,-0.9064999999991012,2457.6666666666665,50,30,1,80
3271,11.51175000000163,4528.35,67,14,1,81
3272,15.573750000002136,3858.55,64,17,7,81
3273,5.422750000000677,5481.45,52,38,2,90
3274,26.586250000001883,4941.75,76,24,2,100
3275,-9.898749999999378,2143.294117647059,30,35,2,65
3276,0.776750000000816,3425.7368421052633,46,28,3,74
3277,7.224500000001721,3127.5,50,28,2,78
3278,-2.5259999999992715,3201.25,40,27,0,67
3279,-12.407499999999713,2966.2631578947367,40,29,3,69
3280,21.156750000001185,4642.263157894737,80,19,0,99
3281,11.576250000001393,4957.65,67,22,1,89
3282,-30.303999999999757,1429.0,16,36,12,52
3283,-21.972749999998836,2389.0,26,33,2,59
3284,-18.211249999999655,2628.7894736842104,36,20,11,56
3285,12.043750000001186,4103.6,53,22,0,75
3286,-10.110999999999235,1773.375,35,30,3,65
3287,-12.29799999999966,2615.823529411765,38,35,1,73
3288,-4.905499999999548,2572.0,34,24,3,58
3289,-8.124499999998841,3201.8947368421054,42,29,1,71
3290,0.6712500000006495,2816.1111111111113,47,20,2,67
3291,-8.583749999999133,2544.25,27,30,4,57
3292,18.53975000000099,3912.55,56,21,0,77
3293,11.795000000001135,3878.777777777778,58,54,2,112
3294,-0.169749999998964,3340.1111111111113,50,31,0,81
3295,24.776750000002234,4152.578947368421,77,25,1,102
3296,4.3850000000010105,3619.6666666666665,51,26,0,77
3297,-28.683249999999664,1967.0,21,26,3,47
3298,-6.681999999999118,2103.6875,28,24,4,52
3299,7.394750000001741,2075.1176470588234,47,24,2,71
3300,0.584750000000725,2988.0526315789475,45,22,1,67
3301,7.277000000001476,2316.0,46,23,3,69
3302,18.557249999999915,2201.9375,46,23,7,69
3303,0.6747500000007209,3189.315789473684,47,20,3,67
3304,-34.478999999999985,1429.0,3,28,3,31
3305,11.650000000000322,2371.5,57,26,6,83
3306,-0.7242499999989424,3422.8888888888887,52,32,2,84
3307,6.4422500000014535,3751.35,58,24,0,82
3308,22.62800000000144,4214.9,68,19,2,87
3309,-2.724499999999289,3375.1,37,31,1,68
3310,-10.518999999999636,2048.15,25,25,0,50
3311,9.163750000001585,4083.2631578947367,59,33,1,92
3312,-18.161249999999896,2484.2631578947367,33,30,14,63
3313,-24.93924999999973,1949.388888888889,23,30,5,53
3314,20.10175000000129,3952.0526315789475,69,33,1,102
3315,-11.583499999999432,2476.0,35,32,4,67
3316,3.9310000000007994,2280.8333333333335,38,34,4,72
3317,19.842250000001844,4766.35,60,39,2,99
3318,-3.9947499999994873,2685.45,27,28,0,55
3319,-27.386499999999096,2020.25,24,24,2,48
3320,-8.950749999998989,2742.45,37,26,4,63
3321,-21.37274999999985,1895.8823529411766,22,28,10,50
3322,-2.596749999998939,3068.1,45,20,1,65
3323,-10.653749999999182,2913.733333333333,38,25,2,63
3324,3.1960000000005135,1826.875,47,31,3,78
3325,18.473000000000795,4655.4,60,23,0,83
3326,10.512750000002097,1760.4375,57,25,0,82
3327,3.5055000000008243,2114.3529411764707,31,26,3,57
3328,-13.677999999999662,2606.157894736842,25,27,3,52
3329,4.450750000000869,2481.5625,38,29,1,67
3330,4.333250000000866,3050.684210526316,40,24,1,64
3331,-10.740249999999074,2771.15,32,29,0,61
3332,-5.471749999999141,3083.85,38,21,0,59
3333,-18.081749999999907,2516.3888888888887,35,42,3,77
3334,-0.4614999999992898,3310.0555555555557,47,29,1,76
3335,9.972500000000538,2996.4736842105262,44,20,3,64
3336,-6.927249999999406,2487.277777777778,29,32,1,61
3337,0.8622500000002372,2390.823529411765,46,23,2,69
3338,-20.298749999999238,2166.125,39,31,9,70
3339,5.491250000002512,4868.7,79,16,0,95
3340,-27.603749999999557,2013.842105263158,15,23,5,38
3341,-22.761749999999243,2322.4444444444443,25,31,2,56
3342,-18.36999999999981,1914.6470588235295,39,34,21,73
3343,-0.4017499999984954,3087.85,47,25,0,72
3344,-0.9602499999992729,2729.95,34,27,0,61
3345,33.36600000000198,4558.4,82,15,0,97
3346,-0.21149999999896849,2759.375,52,26,2,78
3347,8.070250000001154,4059.3,43,33,1,76
3348,-8.723749999999535,3095.722222222222,40,26,0,66
3349,44.65875000000382,5678.3,102,20,1,122
3350,-7.391249999998877,2567.294117647059,31,31,1,62
3351,9.401250000000484,3648.2,49,18,0,67
3352,15.814500000001393,4116.45,63,28,2,91
3353,-5.750249999999097,3376.7,41,22,0,63
3354,-5.868999999998683,3008.4,47,17,4,64
3355,9.027250000000402,2925.5555555555557,40,36,7,76
3356,-10.514249999998885,1892.1764705882354,33,28,2,61
3357,-38.426749999999984,1429.0,0,27,6,27
3358,5.797750000000363,2724.6923076923076,44,30,5,74
3359,2.502250000000726,3728.2105263157896,59,23,2,82
3360,-13.23449999999938,1931.4117647058824,36,24,1,60
3361,18.240250000001613,4833.8,64,18,3,82
3362,-11.302249999999635,2063.9411764705883,36,27,10,63
3363,-5.254749999999698,2328.5,37,17,7,54
3364,9.150000000001025,3494.15,45,26,1,71
3365,-1.0664999999983429,3087.85,48,22,0,70
3366,1.911750000001104,2938.6666666666665,45,34,3,79
3367,-1.3547499999990866,2674.6153846153848,31,33,0,64
3368,1.205250000000594,2049.8333333333335,38,24,1,62
3369,-11.60874999999914,2485.8947368421054,29,28,0,57
3370,-16.666499999999548,2159.222222222222,38,33,1,71
3371,-29.964249999999662,2024.2777777777778,21,35,1,56
3372,7.806750000001337,4283.0,59,28,0,87
3373,20.696750000002165,4981.4,83,20,1,103
3374,-10.45199999999901,2680.3888888888887,47,28,2,75
3375,-19.366500000000283,1759.375,22,41,4,63
3376,22.342250000000917,2978.0588235294117,82,23,3,105
3377,20.54125000000081,4735.4,61,25,1,86
3378,20.687500000001286,4313.0,66,19,5,85
3379,15.756500000001244,4165.9473684210525,61,28,0,89
3380,1.801250000000777,2294.6470588235293,38,26,0,64
3381,19.04025000000049,3017.3529411764707,55,26,0,81
3382,6.991500000000779,3607.0,44,23,2,67
3383,-5.830999999999687,1837.0588235294117,26,30,1,56
3384,3.514000000000941,3174.3,47,26,0,73
3385,21.192500000002568,4571.9,82,12,3,94
3386,-2.211499999999605,3027.55,32,31,0,63
3387,26.22475000000087,3304.722222222222,66,25,1,91
3388,6.888500000001665,3318.7,54,17,1,71
3389,-0.38374999999784976,2608.294117647059,62,31,2,93
3390,10.074000000000456,2744.5882352941176,34,28,3,62
3391,-8.95799999999853,2238.5625,42,35,1,77
3392,13.745250000001036,3179.4444444444443,54,27,1,81
3393,-3.5617499999987237,2659.222222222222,34,37,2,71
3394,23.828250000001244,4319.65,71,19,1,90
3395,16.78900000000139,3809.2,55,23,0,78
3396,5.224250000001268,4984.65,45,35,3,80
3397,-5.32299999999927,2751.3571428571427,32,33,3,65
3398,-1.7844999999992996,2258.8888888888887,33,32,1,65
3399,-3.5917499999988336,2755.133333333333,41,22,4,63
3400,-25.614499999999726,1995.421052631579,22,27,1,49
3401,7.256000000001502,4328.3,58,30,0,88
3402,10.236750000002411,4148.15,61,21,5,82
3403,-9.705749999998982,2576.157894736842,34,25,0,59
3404,-25.960749999999603,2040.1,23,24,0,47
3405,-19.837249999999376,2852.684210526316,35,37,8,72
3406,5.463250000001086,3413.2105263157896,53,28,3,81
3407,10.237250000001076,2640.3076923076924,47,21,0,68
3408,-13.968249999999248,2952.8947368421054,39,27,6,66
3409,-4.905749999999022,2561.785714285714,44,31,0,75
3410,24.16000000000199,3212.75,64,24,0,88
3411,-12.034749999999828,1764.375,33,32,8,65
3412,-9.618999999998977,3037.153846153846,34,31,0,65
3413,-16.395749999999616,2163.95,24,26,1,50
3414,-17.460999999999867,2008.8823529411766,30,29,0,59
3415,10.211250000000716,3830.7,58,19,0,77
3416,-27.707250000000062,1429.0,20,40,3,60
3417,-13.448749999999938,1966.9411764705883,27,34,5,61
3418,9.367500000001874,3923.5263157894738,68,23,1,91
3419,-22.33374999999935,2503.4736842105262,32,24,7,56
3420,-9.419249999999076,2076.875,39,24,4,63
3421,-6.25374999999898,2657.0714285714284,49,23,1,72
3422,12.947750000000772,3354.9444444444443,48,27,0,75
3423,10.139750000001342,4268.1,59,26,2,85
3424,-13.058500000000418,1924.6666666666667,37,28,3,65
3425,15.61325000000125,4542.6,61,27,0,88
3426,33.495000000001106,4814.7,74,17,1,91
3427,-1.0229999999991335,3160.3125,59,19,4,78
3428,-5.2259999999989475,2912.3333333333335,59,21,4,80
3429,12.715750000002467,3891.8,72,19,1,91
3430,10.264250000002248,4633.05,71,28,0,99
3431,-13.499500000000207,2059.3529411764707,26,45,1,71
3432,5.064000000001185,2791.25,56,19,0,75
3433,10.514000000003556,3003.470588235294,78,21,5,99
3434,-4.652249999999151,2571.1176470588234,35,32,1,67
3435,-21.890249999999426,2047.1764705882354,47,32,15,79
3436,8.233750000001415,3057.315789473684,46,24,1,70
3437,-0.8717499999999649,2532.277777777778,42,34,1,76
3438,-13.45524999999995,1955.5,27,27,1,54
3439,4.578500000001541,2915.6470588235293,60,20,2,80
3440,13.490000000000979,2103.6875,47,24,4,71
3441,-10.852249999998966,3032.25,39,23,0,62
3442,8.422999999999979,2268.3125,51,27,0,78
3443,-15.801999999999342,2205.9444444444443,30,32,3,62
3444,12.06125000000121,4488.315789473684,66,27,4,93
3445,2.2950000000014197,2412.133333333333,73,18,1,91
3446,8.393750000001,3452.85,50,29,0,79
3447,-21.427999999999926,2045.235294117647,29,23,9,52
3448,0.4352500000015668,2453.777777777778,47,20,1,67
3449,-14.104749999999077,2745.705882352941,36,16,3,52
3450,-5.108999999999552,2786.1666666666665,45,19,1,64
3451,-3.5067499999992107,3463.2631578947367,35,36,3,71
3452,-19.99374999999896,2647.35,34,25,4,59
3453,1.9350000000010739,2106.0,54,33,3,87
3454,-1.0524999999991962,3252.9,45,23,0,68
3455,15.608250000000606,3395.7368421052633,67,21,5,88
3456,-3.930749999999427,2629.2,47,31,4,78
3457,-15.100249999999676,2520.6666666666665,32,23,4,55
3458,-10.800749999998756,3060.1,47,20,3,67
3459,-6.310249999999719,2708.6,35,17,2,52
3460,14.941250000000178,2321.875,53,30,2,83
3461,3.6935000000010616,3410.684210526316,56,17,3,73
3462,0.8865000000014073,4563.15,62,17,2,79
3463,2.677250000000633,3043.9473684210525,45,28,2,73
3464,-7.62824999999921,2527.684210526316,37,21,0,58
3465,5.270750000000893,3210.85,47,25,2,72
3466,9.711000000000901,3891.1052631578946,50,40,0,90
3467,-19.835749999999702,1952.7222222222222,22,27,1,49
3468,0.3177500000006446,2473.6875,44,33,3,77
3469,6.697500000001154,3487.5789473684213,57,17,2,74
3470,-16.34824999999939,2649.0,39,33,13,72
3471,14.716750000001923,4178.3,64,18,1,82
3472,-2.8202499999993917,2528.3,34,20,2,54
3473,11.99275000000186,2539.294117647059,59,27,0,86
3474,22.639000000001516,2320.9375,60,18,1,78
3475,-35.52374999999977,2008.5,16,21,8,37
3476,7.66100000000125,4320.35,62,31,1,93
3477,7.705250000000954,2435.6470588235293,57,21,1,78
3478,-8.036499999999153,1906.2222222222222,23,26,10,49
3479,-9.303999999998805,4394.95,63,34,2,97
3480,-6.347999999999425,2480.9473684210525,33,24,5,57
3481,24.280500000001442,4742.55,84,21,3,105
3482,21.046750000000664,2514.4375,62,23,13,85
3483,-16.05999999999861,4067.95,48,15,8,63
3484,-10.2977500000001,1959.0,42,24,4,66
3485,-13.448499999999118,3068.8,38,24,1,62
3486,8.168500000001721,2317.8571428571427,42,18,11,60
3487,1.413250000001281,2910.764705882353,52,22,1,74
3488,-1.1877499999987793,3117.3684210526317,50,19,9,69
3489,12.451250000001119,3782.5789473684213,56,19,2,75
3490,11.005750000000706,2866.3888888888887,48,27,2,75
3491,8.383750000000319,2509.470588235294,60,24,6,84
3492,-13.369249999999335,2506.842105263158,37,21,3,58
3493,0.015750000000567345,2619.625,37,26,2,63
3494,3.486250000000812,2753.0,51,19,5,70
3495,32.67325000000254,2884.4375,87,14,0,101
3496,-5.393499999999575,2008.375,41,24,1,65
3497,17.086000000001928,4672.85,74,20,0,94
3498,1.5007500000012306,3403.7,47,21,1,68
3499,13.369000000001893,4362.6,59,27,2,86
3500,-7.531749999999822,2744.95,24,23,3,47
3501,0.25850000000053386,2836.4444444444443,51,23,3,74
3502,2.1557500000010377,4446.55,55,28,3,83
3503,-2.731249999999279,3598.7894736842104,49,27,0,76
3504,6.281000000001287,2014.375,61,23,4,84
3505,-6.1947499999988676,2221.823529411765,37,23,2,60
3506,16.51250000000059,2019.4,59,27,1,86
3507,14.404500000002452,5028.4,71,30,3,101
3508,13.903750000001045,4220.4,55,23,0,78
3509,30.450000000002014,2678.125,63,24,0,87
3510,29.816750000001786,3447.6666666666665,70,20,0,90
3511,21.789500000000846,2554.0625,68,35,4,103
3512,28.968250000001525,4664.85,78,17,6,95
3513,7.3147500000019745,4872.7,62,39,0,101
3514,19.02000000000189,4924.25,73,25,1,98
3515,10.370000000000879,3090.5,56,16,3,72
3516,-13.296749999999253,2009.3125,38,30,2,68
3517,-16.522750000000023,2928.6315789473683,36,37,3,73
3518,-6.522999999998907,2500.842105263158,42,28,3,70
3519,9.694250000001194,3605.25,54,23,1,77
3520,-4.258749999999506,2836.3529411764707,37,22,2,59
3521,15.40875000000079,3009.375,53,22,1,75
3522,-16.246749999998805,2634.5789473684213,38,21,2,59
3523,2.547500000001158,3107.75,52,20,4,72
3524,-4.8152499999992155,3812.45,47,17,1,64
3525,-9.02625,2510.1666666666665,46,22,7,68
3526,-6.817999999999065,2401.777777777778,45,21,6,66
3527,20.371000000001168,2262.4375,45,36,2,81
3528,17.612500000001724,4290.25,73,14,0,87
3529,-1.6179999999995858,2478.4444444444443,49,30,8,79
3530,-20.08249999999955,2028.25,20,27,2,47
3531,-3.301749999999553,2820.0,35,23,1,58
3532,11.880500000000234,2756.823529411765,52,19,4,71
3533,-2.2564999999987334,2818.8333333333335,46,27,0,73
3534,24.892750000000966,4241.05,65,21,1,86
3535,-25.85099999999988,1429.0,15,32,7,47
3536,-13.067999999998653,2868.6315789473683,45,25,1,70
3537,-0.00449999999956936,2552.0,30,27,0,57
3538,18.45375000000096,4002.1,59,21,0,80
3539,-11.473499999999074,2536.25,36,22,0,58
3540,1.7720000000006402,3866.35,40,37,0,77
3541,-21.016999999999154,2839.315789473684,35,28,1,63
3542,-16.928249999999707,2050.684210526316,23,30,0,53
3543,-21.485499999999575,1980.3684210526317,21,28,1,49
3544,-19.550999999999462,2479.8947368421054,34,22,2,56
3545,-19.35224999999955,1996.7058823529412,31,26,3,57
3546,16.195500000001395,4195.85,65,20,3,85
3547,-11.128999999999746,2714.722222222222,45,27,2,72
3548,23.060500000001838,4559.421052631579,77,15,1,92
3549,-4.38899999999829,2949.6315789473683,51,24,4,75
3550,-52.32849999999978,2042.3157894736842,10,33,10,43
3551,17.50550000000156,4203.8,68,17,1,85
3552,-4.449999999999819,2375.4375,44,27,3,71
3553,-21.69199999999916,2498.4210526315787,32,23,3,55
3554,7.483000000000817,3827.5,54,21,3,75
3555,-9.300249999999078,2536.1,31,29,1,60
3556,16.084000000000508,2908.0588235294117,76,34,2,110
3557,-37.35450000000005,1959.5263157894738,22,20,21,42
3558,13.284250000001236,4323.45,65,20,1,85
3559,13.390250000001824,3094.823529411765,58,34,1,92
3560,52.971000000001176,4777.421052631579,101,15,3,116
3561,-7.483499999999116,2831.7894736842104,41,19,4,60
3562,-31.18024999999953,2016.3157894736842,23,14,7,37
3563,-11.908999999999995,1933.2941176470588,31,35,0,66
3564,4.687750000000991,2604.6875,61,12,8,73
3565,1.9415000000007363,2568.3888888888887,55,23,9,78
3566,22.782000000001716,4266.35,75,27,1,102
3567,-15.482999999998384,2283.6111111111113,29,32,6,61
3568,24.056500000001677,4320.45,65,26,0,91
3569,-13.943999999999932,1857.5882352941176,36,31,4,67
3570,20.674250000001447,3895.0,67,20,0,87
3571,-14.25199999999885,2687.9375,47,35,4,82
3572,7.1475000000010835,2944.5263157894738,45,25,2,70
3573,8.101000000000756,3676.2631578947367,51,21,2,72
3574,-8.478499999998935,3408.157894736842,57,24,10,81
3575,2.885750000000797,3634.7,57,14,0,71
3576,14.057500000003014,3041.0555555555557,73,23,7,96
3577,-0.3172499999991512,3215.6,41,20,1,61
3578,25.163250000000872,5104.4,57,32,1,89
3579,-12.816249999999723,2516.0,32,18,21,50
3580,9.445250000001312,4587.736842105263,68,17,3,85
3581,2.7907500000001266,2436.9444444444443,45,25,2,70
3582,12.321500000000789,3690.95,46,26,1,72
3583,10.352250000001558,4248.631578947368,84,14,3,98
3584,1.7255000000015408,2599.214285714286,48,21,3,69
3585,-11.13699999999896,3304.45,34,31,2,65
3586,14.006250000001828,4099.75,54,31,1,85
3587,-12.779499999999675,1933.2941176470588,34,30,5,64
3588,1.9400000000012547,3615.6,52,19,1,71
3589,-3.816749999999054,2748.5882352941176,44,26,1,70
3590,18.75575000000109,3825.2,62,14,1,76
3591,11.493250000001378,3004.375,59,17,2,76
3592,-5.948249999999384,2554.277777777778,39,30,0,69
3593,-4.015749999999503,3392.3684210526317,47,32,1,79
3594,-12.079999999999565,2736.470588235294,30,21,1,51
3595,-11.156749999999054,2567.95,33,28,2,61
3596,12.92025000000211,3183.8333333333335,76,12,1,88
3597,3.8930000000010714,3470.6666666666665,42,33,0,75
3598,7.4195000000007765,2691.0625,52,20,5,72
3599,17.18600000000142,4405.35,66,20,1,86
3600,-1.7154999999991847,2579.5263157894738,34,25,2,59
3601,-0.35599999999893067,3045.684210526316,50,21,6,71
3602,-3.1367499999989517,3079.95,44,20,0,64
3603,1.292000000000964,2559.764705882353,54,18,3,72
3604,16.357500000001853,2664.133333333333,56,25,0,81
3605,-0.5444999999984612,3302.0,54,18,1,72
3606,-2.639000000000153,2651.3333333333335,60,36,2,96
3607,-17.516249999999918,2060.05,15,27,1,42
3608,-16.80849999999942,2048.1,23,22,4,45
3609,0.5300000000009595,2450.6470588235293,40,25,5,65
3610,-7.482749999999508,2660.25,46,35,11,81
3611,-0.10874999999938381,2540.1,30,23,2,53
3612,-1.167249999999231,2546.764705882353,45,39,2,84
3613,19.378500000002106,4993.55,79,25,0,104
3614,-5.3522499999986906,3129.85,51,18,0,69
3615,16.526750000001844,3964.4444444444443,66,19,0,85
3616,-14.677499999999043,2508.5555555555557,36,29,1,65
3617,-23.869999999999912,2072.777777777778,15,42,3,57
3618,-4.4657499999989785,2214.75,40,32,3,72
3619,-2.415249999999336,2202.176470588235,43,38,1,81
3620,19.60025000000185,4754.894736842105,65,35,1,100
3621,-30.596999999999944,1429.0,14,42,4,56
3622,-14.186749999998904,2961.6,39,21,2,60
3623,24.399250000001743,2753.4375,71,14,1,85
3624,-10.486749999998008,3027.2105263157896,53,23,0,76
3625,-3.967749999998597,3195.75,50,20,1,70
3626,-13.745999999999395,2196.875,31,27,1,58
3627,-1.0857499999993907,2072.3529411764707,42,29,0,71
3628,-18.534249999999727,2595.5555555555557,36,25,13,61
3629,-16.03549999999898,1845.5294117647059,31,32,3,63
3630,22.8322500000014,3633.0,59,20,0,79
3631,-3.142749999998513,3005.684210526316,53,20,2,73
3632,14.313250000001233,4131.45,56,25,1,81
3633,-25.428249999998936,2577.0555555555557,36,23,0,59
3634,23.75675000000153,3184.1875,67,27,5,94
3635,8.204250000001085,3595.85,59,13,0,72
3636,6.564000000000197,3320.4210526315787,49,37,3,86
3637,-5.6992499999988855,2500.5,39,21,2,60
3638,25.44150000000146,4191.1,73,22,0,95
3639,25.76575000000157,3365.705882352941,76,19,3,95
3640,7.003000000001039,2950.222222222222,53,20,7,73
3641,-11.905249999999459,2544.823529411765,32,26,13,58
3642,-0.9032499999991621,1781.4666666666667,50,32,1,82
3643,-8.324249999998631,2877.0555555555557,49,20,4,69
3644,16.687750000001373,4212.684210526316,64,32,2,96
3645,-38.565749999999625,1946.2941176470588,19,14,11,33
3646,11.622250000000921,3071.1111111111113,52,21,1,73
3647,16.517000000001254,3630.65,53,21,1,74
3648,16.960250000001356,3785.0526315789475,65,16,1,81
3649,-35.76424999999951,1967.0,23,20,8,43
3650,0.49375000000079217,2511.222222222222,36,28,0,64
3651,-13.908999999999287,2551.0,32,23,4,55
3652,34.78000000000315,5734.75,97,18,0,115
3653,12.558000000000405,2442.9375,74,22,9,96
3654,-6.501999999999373,2622.222222222222,45,31,5,76
3655,-13.937999999999317,2466.9444444444443,34,26,0,60
3656,23.40675000000182,4504.55,68,27,1,95
3657,-28.93024999999953,2122.75,19,30,2,49
